Name,Address,Postcode,Type,Latitude,Longitude,Category,Rating
Lobster House All You Can Eat Seafood,95-25 Queens Blvd,11374,seafood,40.73122,-73.8637,restaurant,4
Thai Cuisine,1509 White Plains Rd,10462,thai,40.83811,-73.8638,restaurant,4
Green Zenphony,95-26 Queens Blvd,11374,healthy,40.730219,-73.863865,restaurant,5
UThai,63-55 Wetherole St,11374,thai,40.7282415,-73.8639467,restaurant,4.5
Joe's Pizza,1858 Archer St,10460,pizza,40.83766,-73.86479,restaurant,3.5
Sloppie Joes,541 Central Park Ave,10704,american,40.921272,-73.8648208,restaurant,4
Boesun Kitchen,762 Allerton Ave,10467,chinese,40.86533,-73.86501,restaurant,4
How Sweet It Is,979 McLean Ave,10704,dessert,40.9027907,-73.86533998,restaurant,4
"Jewish Community Council of Pelham Parkway, Inc.",2157 Holland Avenue,10462,Music,40.855218,-73.86574,cultural_center,-1
John & Joe's Pizzeria,749 Lydig Ave,10462,pizza,40.8545949,-73.86578,restaurant,4
Anthony's Pizza,686 Morris Park Ave,10462,pizza,40.84505,-73.86628,restaurant,4.5
Feroza's Restaurant Roti,716 Burke Ave,10467,indian,40.87138234,-73.86646961,restaurant,4.5
Next Stop Vegan,1818 Archer St,10460,healthy,40.83766,-73.866619,restaurant,4
Three Boys From Italy,704 Burke Ave,10467,pizza,40.8713,-73.86689,restaurant,3.5
Curry Spot,4268 Katonah Ave,10470,indian,40.89776,-73.86706,restaurant,3.5
Fine Food Cuisine,671 Morris Park Ave,10462,american,40.84521695,-73.86719737,restaurant,3.5
Estrellita Poblana II,2819 White Plains Rd,10467,mexican,40.86706459,-73.86752945,restaurant,4
China Mia,2232 White Plains Rd,10467,chinese,40.8581892,-73.8675759,restaurant,4
Tacos El Bronco II,White Plains Rd & Lydig Ave,10462,mexican,40.85453,-73.86769,restaurant,4
Shahi Kabob and Curry,641 Lydig Ave,10462,indian,40.85440807,-73.86810198,restaurant,3
Sugar N Coal,63-42 Woodhaven Blvd,11374,dessert,40.723274,-73.86837,restaurant,5
Aroma Indian Cuisine,6340 Woodhaven Blvd,11374,indian,40.723375,-73.868668,restaurant,4.5
Nur Thai,63-32 Woodhaven Blvd,11374,thai,40.72355164,-73.86881779,restaurant,4
Barosa,62-29 Woodhaven Blvd,11374,italian,40.726197,-73.869795,restaurant,4
DeCosta's Restaurant,400 Yonkers Ave,10704,seafood,40.931487,-73.870766,restaurant,4
Mega Seafood,1181 Morrison Ave,10472,seafood,40.82845412,-73.87435665,restaurant,4.5
The New Fulton Fish Market,800 Food Center Dr,10474,seafood,40.80272452,-73.8751924,restaurant,4.5
Lucky House,1151 E Tremont Ave,10460,chinese,40.84006465,-73.87537876,restaurant,3.5
Yankee J-Z Pizza,1599 Westchester Ave,10472,pizza,40.82923271,-73.87570068,restaurant,4
Pata Cafe,5614 Van Horn St,11373,thai,40.7326341,-73.8769762,restaurant,4
El Sazon De Mi Abuela,1561 Westchester Ave,10472,seafood,40.82892,-73.87721,restaurant,4
Sing Wok Chinese Restaurant,353 E 204th Street,10467,chinese,40.872337,-73.87771,restaurant,4.5
The King Of Taco,9017 31st Ave,11369,mexican,40.7601063,-73.8779181,restaurant,4.5
"Bayside Glee Club, Inc.",51-17 Reeder Street,11373,Music,40.738106,-73.878263,cultural_center,-1
Sky Cafe,8620 Whitney Ave,11373,vietnamese,40.7419,-73.87838,restaurant,3.5
Stevie's Crepes & Waffles,643 Mclean Ave,10705,dessert,40.908868,-73.878622,restaurant,4
Tomo Sushi - Grill,642 Mclean Ave,10705,japanese,40.90915451,-73.87879729,restaurant,4.5
Accent Thai Kitchen,631 Mclean Ave,10705,thai,40.9091134,-73.8792337,restaurant,4
JoJu,83-25 Broadway,11373,vietnamese,40.74070517,-73.87935018,restaurant,4
Aman,3594 Jerome Ave,10452,indian,40.885147,-73.8794078,restaurant,3.5
Tasty Picks,89 East Gunhill Rd,10467,healthy,40.88174542,-73.87941613,restaurant,4
Kape't Torta,83-13 Queens Blvd,11373,dessert,40.7375784,-73.8795452,restaurant,4
Lao Bei Fang Dumpling House,8305 Broadway,11373,chinese,40.74115372,-73.87962341,restaurant,3.5
Boon Chu Thai Place,83-18 Broadway,11373,thai,40.740638,-73.879645,restaurant,4
El Molcajete,1506-08 Westchester Ave,10472,mexican,40.8283148,-73.8796477,restaurant,5
Sac's Place Of Jackson Heights,86-14 37th Ave,11372,pizza,40.75008092,-73.88004251,restaurant,4
Pho Best III,83-02 Broadway,11373,vietnamese,40.74083,-73.88012,restaurant,4.5
Chao Thai,8503 Whitney Ave,11373,thai,40.7414656,-73.8801273,restaurant,4
Fratilli's Pizza,404 Hunts Point Ave,10474,pizza,40.8095922,-73.8804914,restaurant,4.5
The Japanese Pop-Up Restaurant,2900 Southern Blvd,10458,japanese,40.86266821,-73.88060205,restaurant,4.5
Hombres Lounge,85-28 37th Ave,11372,american,40.75001244,-73.88076848,restaurant,4.5
Summer,85-36 Grand Ave,11373,vietnamese,40.7353499,-73.88091,restaurant,3.5
Vista Hermosa Restaurant,1201 Evergreen Ave,10472,mexican,40.8287,-73.88123,restaurant,4.5
Akino,82-80 Broadway,11373,japanese,40.7411784,-73.8814239,restaurant,4.5
Percussia,37-22 85th Street #1,11372,Music,40.749706,-73.881468,cultural_center,-1
Hudson Garden Grill,2900 Southern Blvd,10458,brunch,40.86521763,-73.88148123,restaurant,4
Taste Good Malaysian Cuisine,82-18 45th Ave,11373,vietnamese,40.74170903,-73.88219118,restaurant,3.5
HK Food Court,8202 45th Ave,11373,vietnamese,40.7414872,-73.8827301,restaurant,3.5
I Love Pho II,82-2 45th Ave,11373,vietnamese,40.74158724,-73.88273772,restaurant,4
I Luv Pho,82-2 45th Ave,11373,vietnamese,40.74158724,-73.88273772,restaurant,4
Eim Khao Mun Kai Elmhurst,81-32 Broadway,11373,thai,40.74294141,-73.88327334,restaurant,4.5
Moo Thai Food,81-20 Broadway,11373,thai,40.742999,-73.8833441,restaurant,4
Hui Lau Shan - Elmhurst,8118 Broadway,11373,dessert,40.7430136,-73.8833767,restaurant,4.5
Louie's Pizza,81-34 Baxter Ave,11373,pizza,40.7459,-73.8834,restaurant,4
8 Paet Rio,81-10 Broadway,11373,thai,40.74302182,-73.88341974,restaurant,4
Happy Dragon,3388 Jerome Ave,10467,chinese,40.88045,-73.8836,restaurant,4
Parrilladas Sunrise,83-11 Northern Blvd,11372,mexican,40.75597,-73.88396,restaurant,3.5
Joe's Pizza,714 E 187th St,10458,pizza,40.85396068,-73.88397175,restaurant,3
Bardekova Ensemble,2965 Marion Avenue 3G,10458,Music,40.869159,-73.883993,cultural_center,-1
Bedford Pizza Pasta Restaurant,380 Bedford Park Blvd,10458,pizza,40.86771369,-73.88404101,restaurant,4
St. Paul Community Baptist Church,859 Hendrix Street,11207,Theater,40.660158,-73.88427,cultural_center,-1
New China Chinese Resturant,250 E 204th St,10458,chinese,40.87401,-73.88438,restaurant,4
House Pizza,246 E 204th St,10458,pizza,40.8740692,-73.884406,restaurant,3
Jose Fish Market,81-04 Roosevelt Ave,11373,seafood,40.74733,-73.88457,restaurant,4
no1lucksung Chinese rest,694 E 187th St,10458,chinese,40.8540501,-73.884627,restaurant,3
Pugsley's Pizza,590 E 191st St,10458,pizza,40.85881,-73.88475,restaurant,4.5
Kawah Chinese Restaurant,3044 Valentine Ave,10458,chinese,40.87385,-73.88482,restaurant,3.5
Artuso Pastry Shop,670 E 187th St,10458,dessert,40.85416,-73.885124,restaurant,3.5
969 NYC Coffee,37-61 80th St,11372,japanese,40.74779,-73.88553,restaurant,4.5
La Esquina Del Camaron Mexicano,80-02 Roosevelt Ave,11372,seafood,40.74721,-73.88557,restaurant,4.5
Clinton Hall,601 E 189th St,10458,american,40.85735,-73.88574,restaurant,4
Emoji Burger,80-07 37th Ave,11372,american,40.7496944,-73.8860056,restaurant,4.5
Michaelangelo's Little Italy,2477 Arthur Ave,10458,italian,40.85733213,-73.8862631,restaurant,3
Hung Hing,239 Bedford Pk Blvd,10458,chinese,40.871284,-73.886353,restaurant,2
Kitchen 79,37-70 79th St,11372,vietnamese,40.747551,-73.8868866,restaurant,3.5
Trattoria Tra di Noi,622 East 187th St,10458,italian,40.85493,-73.8869,restaurant,3
El Patio,80-24 Northern Blvd,11372,american,40.75522,-73.8869795,restaurant,3.5
Tikka Grill,2402 82nd St,11370,indian,40.7646759,-73.8871923,restaurant,4
MangiPasta,608 E 187th St,10458,italian,40.85527,-73.88731,restaurant,4
Arunee Thai,78-23 37th Ave,11372,thai,40.7494503,-73.8873621,restaurant,4
Hug Esan,77-16 Woodside Ave,11373,thai,40.7436465,-73.8873753,restaurant,3.5
DeLillo Pastry Shop,606 E 187th St,10458,dessert,40.85531,-73.8873799,restaurant,3.5
Full Moon Pizzeria,600 E 187th St,10458,pizza,40.85539,-73.88753,restaurant,3
Ayada Thai,7708 Woodside Ave,11373,thai,40.74336624,-73.88760376,restaurant,4
Raan Kway Teow,7814 Roosevelt Ave,11372,thai,40.746912,-73.887618,restaurant,4
Arthur Ave Fiasco,2376 Arthur Ave,10458,pizza,40.854825,-73.887862,restaurant,4
Spicy Shallot,7701 Woodside Ave,11373,thai,40.74370533,-73.88789169,restaurant,4
Khao Nom,42-06 77th St,11373,vietnamese,40.74327316,-73.88799619,restaurant,4
Khao Kang,7620 Woodside Ave,11373,thai,40.743269,-73.888039,restaurant,4.5
Cafe al Mercato,2344 Arthur Ave,10458,italian,40.854118,-73.888175,restaurant,4
Gino's Pastry Shop,580 E 187th St,10458,dessert,40.855648,-73.88819,restaurant,3.5
Wai Kang Restaurant,39 Bedford Park Blvd,10468,chinese,40.87264633,-73.88824463,restaurant,4
Roberto's,603 Crescent Ave,10458,italian,40.85372,-73.88834,restaurant,3.5
Madonia Brothers Bakery,2348 Arthur Ave,10458,dessert,40.85438,-73.8884099,restaurant,3.5
Tea Cup Cafe,76-23 Woodside Ave,11377,dessert,40.74400563,-73.8885498,restaurant,4
Mama Rosa's Brick Oven Pizzaria Restaurant,77-09 37th Ave,11372,pizza,40.7495109,-73.888552,restaurant,4.5
Estrellita Poblana III,2328 Arthur Ave,10458,mexican,40.853828,-73.888672,restaurant,1.5
Enzos of Arthur Avenue,2339 Arthur Ave,10458,italian,40.8543499,-73.8887699,restaurant,3.5
Starlight Grill Restaurant & Sweet,8002 Astoria Blvd,11370,indian,40.76496,-73.88882,restaurant,4.5
San Gennaro Trattoria Restaurant Bar,2329 Arthur Ave,10458,italian,40.85404652,-73.88894845,restaurant,2.5
Dominick's Restaurant,2335 Arthur Ave,10458,italian,40.85434,-73.889,restaurant,4
Randazzo's Seafood,2327 Arthur Ave,10458,seafood,40.854057,-73.889198,restaurant,4
Pasquale Rigoletto Restaurant,2311 Arthur Ave,10458,italian,40.8538,-73.88925,restaurant,4
Hae Woon Dae,7532 Broadway,11373,korean,40.745693,-73.889588,restaurant,4.5
Bamboo House & Bar,76-03 37th Ave,11372,indian,40.7492944,-73.8897555,restaurant,4
Lungta - Asian Bistro,7516 Broadway,11373,indian,40.7458283,-73.8897918,restaurant,3.5
Sabay Thai Restaurant,75-19 Broadway,11373,thai,40.746098,-73.890055,restaurant,4
Pizza Studio,444 E. Fordham Rd.,10458,pizza,40.8609749,-73.8900679,restaurant,3.5
Pique 86,220 E 198th St,10458,mexican,40.86967371,-73.89027245,restaurant,3
Samudra Vegetarian Restaurant & Chaat House,75-18 37th Ave,11372,indian,40.7490953,-73.8903772,restaurant,3.5
Tibetan Japanese Restaurant,75-26 37th Ave,11372,japanese,40.7489512,-73.8904819,restaurant,3.5
Bronx Opera Company,5 Minerva Place (2J),10468,Music,40.871469,-73.891036,cultural_center,-1
Orchestra of the Bronx,"5 Minerva Place, Apt. 2J",10468,Music,40.871469,-73.891036,cultural_center,-1
Jackson Diner,3747 74th St,11372,indian,40.7477755,-73.8915002,restaurant,5
Luke's Pizzeria,1226 Southern Blvd,10459,pizza,40.829364,-73.891519,restaurant,3
Thái Son,40-10 74th St,11373,vietnamese,40.74637,-73.89161,restaurant,4.5
Chung Ki Wa Restaurant,4006 74th St,11373,korean,40.746494,-73.891639,restaurant,3.5
Indian Taj,37-25 74th St,11372,indian,40.74826414,-73.8916436,restaurant,4
Delhi Heights,37-66 74th St,11372,indian,40.7471,-73.89176,restaurant,4
Spice Kitchen,71-04 Grand Ave,11378,indian,40.72766,-73.89191,restaurant,4
Bistro Eloise,75-57 31st Ave,11370,brunch,40.7587335,-73.8920429,restaurant,3.5
Mega Seafood ll Market,2500 Webster Ave,10458,seafood,40.86132812,-73.89210206,restaurant,5
Ittadi Garden & Grill,7307 37th Rd,11372,indian,40.7472744,-73.8922265,restaurant,4.5
J J Chan's Garden,7521 31st Ave,11370,chinese,40.7587084,-73.8922443,restaurant,4.5
Mr. Khao Man Gai,73rd St & Roosevelt Avenue,11372,thai,40.7467196,-73.8923393,restaurant,4.5
Haat Bazaar,3711 73rd St,11372,indian,40.748491,-73.892382,restaurant,4.5
Tong,37-08 73rd St,11372,indian,40.749142,-73.892438,restaurant,4.5
Himalayan Yak,72-20 Roosevelt Ave,11372,indian,40.74647,-73.89275,restaurant,4
Lehman College Art Gallery,250 Bedford Park Boulevard West,10468,Visual Arts,40.875028,-73.89286,cultural_center,-1
Dosa Delight,3566 73rd St,11372,indian,40.7495245,-73.8929686,restaurant,4
ERT - El Rico Tinto Restaurant,73-18 Northern Blvd,11372,mexican,40.7546065,-73.8930553,restaurant,4
Pizza Barn,70 McLean Ave,10705,pizza,40.9184535,-73.8931803,restaurant,4.5
Rajbhog Sweets and Snacks,72-27 37th Ave,11372,indian,40.7489301,-73.8932955,restaurant,4
Battambang Market,229 E Kingsbridge Rd,10458,vietnamese,40.865021,-73.893517,restaurant,4
Playground Bar & Bistro And Taitoon Thai Karaoke,7130 Roosevelt Ave,11372,thai,40.746388,-73.89379,restaurant,3
Jaew Hon New York,71-30 Roosevelt Ave,11372,thai,40.7464487,-73.8938216,restaurant,4
Sweetory,71-28 Roosevelt,11372,dessert,40.74635,-73.89383,restaurant,4.5
Izakaya Fuku,71-28 Roosevelt Ave,11372,japanese,40.74635,-73.89383,restaurant,4
Kababish,70-64 Broadway,11373,indian,40.747598,-73.893979,restaurant,4
Unidentified Flying Chickens,71-22 Roosevelt Ave,11372,korean,40.746559,-73.8940372,restaurant,1.5
Casa Coriz,71-28 Fresh Pond Rd,11385,mexican,40.7008914,-73.8947993,restaurant,5
Zenith Thai Restaurant,7002 Fresh Pond Rd,11385,thai,40.7023726,-73.8952926,restaurant,4.5
Dynasty Taste,539 E Tremont Ave,10457,korean,40.846789,-73.895408,restaurant,3.5
Rosa's Pizza,5526 69th St,11378,pizza,40.72697,-73.89564,restaurant,5
Grill House of Yonkers,326 S Broadway,10705,american,40.9223009,-73.8956615,restaurant,4
Tacos El Poblano,200 New Main St,10701,mexican,40.93177,-73.89572,restaurant,4
Orza Bakery,257 New Main St,10701,dessert,40.92973,-73.89581,restaurant,4
New Golden Fountain,365 S Broadway,10705,chinese,40.9208535,-73.8962378,restaurant,4.5
Purple Dough,3805 69th St,11377,dessert,40.7468999,-73.8962603,restaurant,4
Paleteria La Michoacana,407 S Broadway,10705,dessert,40.91948424,-73.89636868,restaurant,3.5
Sky Fish Market,397 S Broadway,10705,seafood,40.91979218,-73.8965683,restaurant,4
Tortoise & Hare,6115 Broadway,10471,brunch,40.89415,-73.89668,restaurant,4
Ama Coffee,6047 Myrtle Ave,11385,vietnamese,40.70072875,-73.89671154,restaurant,4.5
Jake's Steakhouse - Bronx,6031 Broadway,10471,american,40.891706,-73.897689,restaurant,4
Santa Fe Grill & Bar,6025 Broadway,10471,mexican,40.891321,-73.8977337,restaurant,4
"Greater Ridgewood Youth Council, Inc.",59-03 Summerfield Street,11385,Visual Arts,40.699463,-73.897855,cultural_center,-1
Riverdale Pie Guys,5784 Mosholu Ave,10471,pizza,40.9053307,-73.8978577,restaurant,4
Andiamo Cafe,2467 Grand Concourse,10468,healthy,40.86172292,-73.89798481,restaurant,3.5
Double Dragon Restaurant,2647 Jerome Ave,10468,chinese,40.867191,-73.898079,restaurant,5
Fordham Fish Market,155 E 188th St,10468,seafood,40.86170824,-73.89810218,restaurant,4.5
Com Tam Ninh Kieu,2641 Jerome Ave,10468,thai,40.86702,-73.8982,restaurant,3.5
Creme & Sugar,58-42A Catalpa Ave,11385,dessert,40.70324,-73.89827,restaurant,4.5
Tacos Los Tigres Del Bronx,962 Longwood Ave,10459,mexican,40.81737,-73.8983,restaurant,3.5
Broadway Joe's Pizza,5983 Broadway,10471,pizza,40.8899,-73.89846,restaurant,4
Lupitas Restaurante,2366 Grand Concourse,10458,mexican,40.85896,-73.89855,restaurant,4
Co Co Lin Vegetarian House,64-19 Fresh Pond Rd,11385,healthy,40.70989,-73.89871,restaurant,4
Sugar N Coal,63-12 Broadway,11377,american,40.7496289,-73.8988583,restaurant,4.5
Fajitas Sunrise,5924 Myrtle Ave,11385,mexican,40.70028305,-73.89887238,restaurant,3.5
King Wah Restaurant,6417 Fresh Pond Rd,11385,chinese,40.70992375,-73.89899767,restaurant,3.5
Guapo Mexican Cuban Cuisine,10 Warburton Ave,10701,mexican,40.934699,-73.899111,restaurant,4.5
Burrito Republic,59-15 71st Ave,11385,healthy,40.70067793,-73.89915895,restaurant,4.5
Faith Deli Grocery,854 E 163rd St,10459,healthy,40.82166539,-73.8992312,restaurant,3.5
SriPraPhai Thai Restaurant,64-13 39th Ave,11377,vietnamese,40.7464987,-73.8992328,restaurant,4
Bamboo Tropical,59-13 71st Ave,11385,healthy,40.700824,-73.899393,restaurant,4.5
Good Taste Chinese Restaurant,209 E 183rd St,10458,chinese,40.85736,-73.89943,restaurant,1
Bronx Alehouse,216 W 238th St,10463,american,40.88470165,-73.89949808,restaurant,4
S&S Cheesecake,222 W 238th St,10463,dessert,40.88471822,-73.8995529,restaurant,3.5
Tasty Thai,72-04 Forest Ave,11385,thai,40.69984,-73.89958,restaurant,4
Sumnima Kitchen,3904 64th St,11377,indian,40.7463337,-73.9000145,restaurant,4
Mon Amour Coffee & Wine,234 W 238th St,10463,dessert,40.8847906,-73.9001434,restaurant,4.5
Thailand's Center Point,63-19 39th Ave,11377,thai,40.746738,-73.900162,restaurant,4.5
239 International Deli,239 E 181st St,10457,healthy,40.85443643,-73.90031095,restaurant,4.5
Beccofino,5704 Mosholu Ave,10471,italian,40.9053542,-73.9004326,restaurant,4
Three Bowls Noodle House,63-28 Roosevelt Ave,11377,korean,40.7457251,-73.9007075,restaurant,4
Flame,5740 Broadway,10463,thai,40.88279,-73.90127,restaurant,3.5
Dino's Pizza,5660 Mosholu Ave,10471,pizza,40.905006,-73.901298,restaurant,3.5
Nowadays,56-06 Cooper Ave,11385,american,40.69304361,-73.90141966,restaurant,3.5
Ruma's Kitchen,37-01 61st St,11377,indian,40.7493792,-73.9016969,restaurant,4
Giovani's Big Pizza,839 Prospect Ave,10459,healthy,40.81987834,-73.90190924,restaurant,5
Bella Pizza,19 W Fordham Rd,10468,pizza,40.86291,-73.90197,restaurant,4
Mr. Thai,57-42 Myrtle Ave,11385,thai,40.70028,-73.90205,restaurant,4
Longwood Fish Market,838 Westchester Ave,10455,seafood,40.81941217,-73.90208223,restaurant,4.5
Northern Woodside Coalition,33-47 60th Street,11377,Music,40.752451,-73.902239,cultural_center,-1
El Porton,576 Southern Blvd,10455,mexican,40.81233214,-73.90242185,restaurant,3
Dragon Gate Chinese Cuisine,1944 37th St,11105,chinese,40.778622,-73.90261487,restaurant,4
Astoria Pizza Factory,1946 37th St,11105,pizza,40.7786345,-73.90264851,restaurant,4
PACIFIC MOON,59-02 Broadway,11377,chinese,40.75119,-73.90269,restaurant,3.5
Casa Del Mar,1779 Webster Ave,10457,seafood,40.84523,-73.90274,restaurant,3
Mei Chung Mei Restaurant,157 W 231st St,10463,chinese,40.8784523,-73.90296173,restaurant,4
Picante Picante,156 W 231st St,10463,mexican,40.8781,-73.903,restaurant,3.5
AA Chinese Restaurant,214 E Burnside Ave,10457,chinese,40.8518199,-73.90312,restaurant,3
Forno Siciliano,43-19 Ditmars Blvd,11105,italian,40.77112943,-73.90317709,restaurant,4
Sweet Basil,39-28 61st St,11377,thai,40.746457,-73.9032297,restaurant,4.5
The Bronx Public,170 W 231st St,10463,brunch,40.87827,-73.90341,restaurant,4.5
Matsuri,39-56 61st St,11377,japanese,40.7458357,-73.9035436,restaurant,4
Rudy's Pastry Shop,905 Seneca Ave,11385,dessert,40.700714,-73.903747,restaurant,4.5
Nepalese Indian Restaurant,907 Seneca Ave,11385,indian,40.700617,-73.903777,restaurant,4
Sazon De Lupita Antojitos Mexicanos,155 W Kingsbridge Rd,10468,mexican,40.87003,-73.9038577,restaurant,4
Yanna Healthy Snacks Juice & Salad Bar,251 E Tremont Ave,10457,healthy,40.849089,-73.903882,restaurant,3.5
Lin Home Chinese Restaurant,2461 University Ave,10468,chinese,40.8646623,-73.9039155,restaurant,3.5
Tokyo House,5648 Riverdale Ave,10471,japanese,40.9056206,-73.9040833,restaurant,4
Running Cool,2263 Jerome Ave,10451,indian,40.85817,-73.90423,restaurant,2.5
X20 on the Hudson,71 Water Grant St,10701,seafood,40.935177,-73.904403,restaurant,4.5
Hong Kong Express,989 Wyckoff Ave,11385,chinese,40.69617,-73.904721,restaurant,4
Victory Sweet Shop,2169 Steinway St,11105,dessert,40.773044,-73.905395,restaurant,4
New Sea Win Seafood,216 W 231st St,10463,seafood,40.87915,-73.90556,restaurant,4
Sam's Pizza,232 W 231st St,10463,pizza,40.87939,-73.90601,restaurant,4
La Patrona Restaurant,812 E 149th St,10455,mexican,40.812449,-73.906041,restaurant,4
Renaissance Youth Center,3485 Third Ave,10456,Music,40.830224,-73.906233,cultural_center,-1
"Musica Reginae Productions, Ltd.",59-56 57th Drive,11378,Music,40.72184,-73.90631,cultural_center,-1
"Showpaper, Inc",915 Wyckoff Ave.,11385,Music,40.696939,-73.906442,cultural_center,-1
